Index,Column 8,Checksum,File Name,Species,Measurable,Not Center Fish,Column 6,Comments/Notes,Fish Angles/Curved Tail
924.00,4,3a455bb4dacf034973ff7139e9c025ca,924_3a455bb4dacf034973ff7139e9c025ca.JPG,Slate,FALSE,FALSE,,,
925.00,4,307ab571faa5e96e90dbf4ea7a78c92e,925_307ab571faa5e96e90dbf4ea7a78c92e.JPG,Blue Parrotfish (Scarus coeruleus),TRUE,TRUE,,,Slight Curve
926.00,4,efbc9bdaa75bafa805e2637c62bdf046,926_efbc9bdaa75bafa805e2637c62bdf046.JPG,Unidentifiable (Cannot see),FALSE,FALSE,,,
927.00,4,303d934ebbebb737d95cb7d0382e4bde,927_303d934ebbebb737d95cb7d0382e4bde.JPG,Slate,FALSE,FALSE,,,
928.00,4,7841d31d315d9012e22723695acfdf22,928_7841d31d315d9012e22723695acfdf22.JPG,Stoplight Parrotfish (Sparisoma viride),FALSE,FALSE,,,10° < x < 15°
929.00,4,5a6b3903e3113564b363dd3d172566de,929_5a6b3903e3113564b363dd3d172566de.JPG,Slate,FALSE,FALSE,,,
930.00,4,9a38890da2da1b20291186935f7a860a,930_9a38890da2da1b20291186935f7a860a.JPG,Hogfish (Lachnolaimus maximus),TRUE,FALSE,,,Slight Curve
931.00,4,3e3763d213e5abed25639a6249fd3b73,931_3e3763d213e5abed25639a6249fd3b73.JPG,Slate,FALSE,FALSE,,,
932.00,4,4a09f5900021a9d1ce3115d46962117c,932_4a09f5900021a9d1ce3115d46962117c.JPG,Hogfish (Lachnolaimus maximus),FALSE,FALSE,,,
933.00,4,91efc446e2a1f3c7b90a935406336616,933_91efc446e2a1f3c7b90a935406336616.JPG,Hogfish (Lachnolaimus maximus),TRUE,FALSE,,,
934.00,4,87372b7f0f5e286c3e5ff65156f4e318,934_87372b7f0f5e286c3e5ff65156f4e318.JPG,Slate,FALSE,FALSE,,,
935.00,4,670c38761f13d347e669d988d5a313dc,935_670c38761f13d347e669d988d5a313dc.JPG,Stoplight Parrotfish (Sparisoma viride),TRUE,FALSE,,,
936.00,4,af56ff2a4ed43a392e8d4a267f269265,936_af56ff2a4ed43a392e8d4a267f269265.JPG,Black Grouper (Mycteroperca bonaci),FALSE,FALSE,,,Significant Curve
937.00,4,8700c7374d3189d2f025f3b120f30eb8,937_8700c7374d3189d2f025f3b120f30eb8.JPG,Slate,FALSE,FALSE,,,
938.00,4,fe057f59f32f7dca3391122b27c0a799,938_fe057f59f32f7dca3391122b27c0a799.JPG,Hogfish (Lachnolaimus maximus),TRUE,FALSE,,,
939.00,4,de56a6b71192131185462c922904b23b,939_de56a6b71192131185462c922904b23b.JPG,Slate,FALSE,FALSE,,,
940.00,4,b99d715c0effbebf674fac912117b175,940_b99d715c0effbebf674fac912117b175.JPG,Hogfish (Lachnolaimus maximus),TRUE,FALSE,,,
941.00,4,491db34984501bfaff98459803853eda,941_491db34984501bfaff98459803853eda.JPG,Stoplight Parrotfish (Sparisoma viride),TRUE,FALSE,,,Slight Curve
942.00,4,b46477cb9beaa5ffd2961442a1841995,942_b46477cb9beaa5ffd2961442a1841995.JPG,Hogfish (Lachnolaimus maximus),TRUE,TRUE,,,10° < x < 15°
943.00,4,11a06e1732780d27c7cac9ce6fe2137c,943_11a06e1732780d27c7cac9ce6fe2137c.JPG,Stoplight Parrotfish (Sparisoma viride),TRUE,FALSE,,,10° < x < 15°
944.00,4,144fd75775011b552d46059fb2f1ac9e,944_144fd75775011b552d46059fb2f1ac9e.JPG,Hogfish (Lachnolaimus maximus),TRUE,FALSE,,,"Slight Curve, 5° < x < 10°"
945.00,4,c3c6ae5c09254a8c81c979e96930635f,945_c3c6ae5c09254a8c81c979e96930635f.JPG,Black Grouper (Mycteroperca bonaci),TRUE,FALSE,,,
946.00,4,81b187d34023e17c0a917851211a6ee6,946_81b187d34023e17c0a917851211a6ee6.JPG,Hogfish (Lachnolaimus maximus),FALSE,FALSE,,,Significant Curve
947.00,4,1bfc3b67746b4704881aa94eaf62af56,947_1bfc3b67746b4704881aa94eaf62af56.JPG,Black Grouper (Mycteroperca bonaci),TRUE,FALSE,,,
948.00,4,830ba7a0b2eaebc022dd6367d4f9375d,948_830ba7a0b2eaebc022dd6367d4f9375d.JPG,Hogfish (Lachnolaimus maximus),TRUE,FALSE,,,
949.00,4,a0db4e11acff3397030414efee61700b,949_a0db4e11acff3397030414efee61700b.JPG,Slate,FALSE,FALSE,,,
950.00,4,a65dbdf9cf16e88a9c80a8dde28cfabd,950_a65dbdf9cf16e88a9c80a8dde28cfabd.JPG,Hogfish (Lachnolaimus maximus),TRUE,TRUE,,,
951.00,4,a8fef02ccc9baa2ced4e5ef989c3f5ed,951_a8fef02ccc9baa2ced4e5ef989c3f5ed.JPG,Black Grouper (Mycteroperca bonaci),TRUE,FALSE,,,
952.00,4,72973f52ec25ecfcd106b59ec2d75bac,952_72973f52ec25ecfcd106b59ec2d75bac.JPG,Slate,FALSE,FALSE,,,
953.00,4,088951a765210d3912647744c84b340d,953_088951a765210d3912647744c84b340d.JPG,Hogfish (Lachnolaimus maximus),FALSE,FALSE,,,Significant Curve
954.00,4,837fae28b3b11968b52c6c0cd98a70c1,954_837fae28b3b11968b52c6c0cd98a70c1.JPG,Slate,FALSE,FALSE,,,
955.00,4,aa4caf355203c8872907faf34f324760,955_aa4caf355203c8872907faf34f324760.JPG,Hogfish (Lachnolaimus maximus),TRUE,FALSE,,,
956.00,4,5a28a40fb3e890ef2acb7f32c5fb7e5f,956_5a28a40fb3e890ef2acb7f32c5fb7e5f.JPG,Slate,FALSE,FALSE,,,
957.00,4,3b7ce382b5dd63f5a482cf1ae53e7dd6,957_3b7ce382b5dd63f5a482cf1ae53e7dd6.JPG,Hogfish (Lachnolaimus maximus),FALSE,FALSE,,,
958.00,4,ba06540f45ad31d111b446c3afe076d1,958_ba06540f45ad31d111b446c3afe076d1.JPG,Hogfish (Lachnolaimus maximus),TRUE,FALSE,,,
959.00,4,ca4a5534fbed40a9634506b82edff62a,959_ca4a5534fbed40a9634506b82edff62a.JPG,Slate,FALSE,FALSE,,,
960.00,4,99d993a8c42ffc837a50ebf052a724a7,960_99d993a8c42ffc837a50ebf052a724a7.JPG,Slate,FALSE,FALSE,,,
961.00,4,b0ab1abde4aacafa39d8988b834ee2fb,961_b0ab1abde4aacafa39d8988b834ee2fb.JPG,Black Grouper (Mycteroperca bonaci),FALSE,TRUE,,,Significant Curve
962.00,4,6968b3c7f9be3e540dd394befb7de9aa,962_6968b3c7f9be3e540dd394befb7de9aa.JPG,Stoplight Parrotfish (Sparisoma viride),FALSE,FALSE,,,
963.00,4,8512d602871625fd42ff712a95d6253c,963_8512d602871625fd42ff712a95d6253c.JPG,Slate,FALSE,FALSE,,,
964.00,4,d6b21eb1ebe2e76297c60c0804ce06d9,964_d6b21eb1ebe2e76297c60c0804ce06d9.JPG,Slate,FALSE,FALSE,,,
965.00,4,c4c7b479b949daf5f7fbbbd092140a60,965_c4c7b479b949daf5f7fbbbd092140a60.JPG,Black Grouper (Mycteroperca bonaci),TRUE,FALSE,,,
966.00,4,51da6fd4f6dba79fbd32b6286f67dc23,966_51da6fd4f6dba79fbd32b6286f67dc23.JPG,Hogfish (Lachnolaimus maximus),FALSE,FALSE,,,x > 15°
967.00,4,e92cfa97a7a905c2391fabbf3de485d3,967_e92cfa97a7a905c2391fabbf3de485d3.JPG,Black Grouper (Mycteroperca bonaci),TRUE,FALSE,,,
968.00,4,52c6b906b5cf4cd6dd957f0cacf44b10,968_52c6b906b5cf4cd6dd957f0cacf44b10.JPG,Stoplight Parrotfish (Sparisoma viride),TRUE,FALSE,,,Slight Curve
969.00,4,5d92fb7ee9505ea6b91b03678d0478b7,969_5d92fb7ee9505ea6b91b03678d0478b7.JPG,Black Grouper (Mycteroperca bonaci),FALSE,FALSE,,,x > 15°
970.00,4,b64868ede0e49b7aec5b0aab8530f8c6,970_b64868ede0e49b7aec5b0aab8530f8c6.JPG,Hogfish (Lachnolaimus maximus),TRUE,FALSE,,very tip of nose covered but that wouldnt honestly affect the length much,
971.00,4,538f963929242fea724e67e4468d7876,971_538f963929242fea724e67e4468d7876.JPG,Hogfish (Lachnolaimus maximus),TRUE,FALSE,,,
972.00,4,bc1e0a610dedd0ec97a1a13855fcbf75,972_bc1e0a610dedd0ec97a1a13855fcbf75.JPG,Blue Parrotfish (Scarus coeruleus),TRUE,TRUE,,,
973.00,4,efb54910455e676b06a219bda1adf865,973_efb54910455e676b06a219bda1adf865.JPG,Black Grouper (Mycteroperca bonaci),TRUE,FALSE,,,
974.00,4,8199e8554cbe7adc646f82684bd027eb,974_8199e8554cbe7adc646f82684bd027eb.JPG,Stoplight Parrotfish (Sparisoma viride),FALSE,TRUE,,,
975.00,4,ee6b01786632a3ce9b61ad7179833de0,975_ee6b01786632a3ce9b61ad7179833de0.JPG,Hogfish (Lachnolaimus maximus),FALSE,FALSE,,,10° < x < 15°
976.00,4,55f663eccb55a11ac018b790e0ed4741,976_55f663eccb55a11ac018b790e0ed4741.JPG,Midnight Parrotfish (Scarus coelestinus),TRUE,FALSE,,,
977.00,4,62e0071ec80bb98a884a6f8aa3efc182,977_62e0071ec80bb98a884a6f8aa3efc182.JPG,Rainbow Parrotfish (Scarus guacamaia),TRUE,FALSE,,,
978.00,4,9e4517e7d69f85efac211c1c78d70ebe,978_9e4517e7d69f85efac211c1c78d70ebe.JPG,Rainbow Parrotfish (Scarus guacamaia),FALSE,FALSE,,,Significant Curve
979.00,4,b48d20ec7eb22269efa3f1e7b00a5f51,979_b48d20ec7eb22269efa3f1e7b00a5f51.JPG,Stoplight Parrotfish (Sparisoma viride),FALSE,FALSE,,,
980.00,4,1ca2427923f7349f1266ffb4a6b804f0,980_1ca2427923f7349f1266ffb4a6b804f0.JPG,Rainbow Parrotfish (Scarus guacamaia),FALSE,FALSE,,,5° < x < 10°
981.00,4,6179f73d2690869ee4dc2d466da516c6,981_6179f73d2690869ee4dc2d466da516c6.JPG,Stoplight Parrotfish (Sparisoma viride),TRUE,FALSE,,,5° < x < 10°
982.00,4,eaa78a3313ae353d152485397a1a3142,982_eaa78a3313ae353d152485397a1a3142.JPG,Stoplight Parrotfish (Sparisoma viride),FALSE,FALSE,,,"Significant Curve, 5° < x < 10°"
983.00,4,83ebaf9594dd81149e4ac1e86117c55e,983_83ebaf9594dd81149e4ac1e86117c55e.JPG,Unidentifiable (Cannot see),FALSE,FALSE,,,
984.00,4,20b79140402037923788a951dd095f1c,984_20b79140402037923788a951dd095f1c.JPG,Midnight Parrotfish (Scarus coelestinus),TRUE,FALSE,,,
985.00,4,64d3cf56306d6a96c84c4eefc33b6fff,985_64d3cf56306d6a96c84c4eefc33b6fff.JPG,Midnight Parrotfish (Scarus coelestinus),TRUE,FALSE,,,
986.00,4,cab752a4fe9305b2d8ce2360cc0a28ce,986_cab752a4fe9305b2d8ce2360cc0a28ce.JPG,Rainbow Parrotfish (Scarus guacamaia),FALSE,FALSE,,,
987.00,4,91ce684c9115354f6114d7f7746cc229,987_91ce684c9115354f6114d7f7746cc229.JPG,Hogfish (Lachnolaimus maximus),TRUE,FALSE,,,
988.00,4,10d7550b5dbed8b5f84ce69e0ac3858a,988_10d7550b5dbed8b5f84ce69e0ac3858a.JPG,Hogfish (Lachnolaimus maximus),TRUE,TRUE,,,
989.00,4,d0d989d12cce987a88402631089cf12d,989_d0d989d12cce987a88402631089cf12d.JPG,Black Grouper (Mycteroperca bonaci),TRUE,FALSE,,,
990.00,4,e3a3f00fe09fc524b63e5aa380f8b025,990_e3a3f00fe09fc524b63e5aa380f8b025.JPG,Black Grouper (Mycteroperca bonaci),TRUE,FALSE,,,
991.00,4,f60eb44ed2db500f05d5fbce1862b099,991_f60eb44ed2db500f05d5fbce1862b099.JPG,Nassau Grouper (Epinephelus striatus),TRUE,FALSE,,,10° < x < 15°
992.00,4,027e9887ac5d87dfc37778a031dafbae,992_027e9887ac5d87dfc37778a031dafbae.JPG,Slate,FALSE,FALSE,,,
993.00,4,3f54d32309842fffa4310750320242be,993_3f54d32309842fffa4310750320242be.JPG,Black Grouper (Mycteroperca bonaci),FALSE,FALSE,,,
994.00,4,a21c76a738713f698f260b61f5552a0b,994_a21c76a738713f698f260b61f5552a0b.JPG,Stoplight Parrotfish (Sparisoma viride),FALSE,FALSE,,,Significant Curve
995.00,4,2bc26ea16050447871a84d3be6be6334,995_2bc26ea16050447871a84d3be6be6334.JPG,Midnight Parrotfish (Scarus coelestinus),TRUE,FALSE,,,
996.00,4,6a05b6092f748b8941c132cf358e37df,996_6a05b6092f748b8941c132cf358e37df.JPG,Nassau Grouper (Epinephelus striatus),FALSE,FALSE,,,Significant Curve
997.00,4,8ba4e68181479038ddd1b7464928be70,997_8ba4e68181479038ddd1b7464928be70.JPG,Unidentifiable (Cannot see),FALSE,FALSE,,,
998.00,4,ccb9204825422f57cd03dad7a6c3372e,998_ccb9204825422f57cd03dad7a6c3372e.JPG,Stoplight Parrotfish (Sparisoma viride),TRUE,FALSE,,,5° < x < 10°
999.00,4,ae331e207baa138919076b7eaf1febba,999_ae331e207baa138919076b7eaf1febba.JPG,Slate,FALSE,FALSE,,,
"1,000.00",5,62007b9d3deefba093bac40fb614f48f,1000_62007b9d3deefba093bac40fb614f48f.JPG,Stoplight Parrotfish (Sparisoma viride),FALSE,FALSE,,,
"1,001.00",5,9a9387bc17ee773595e8bcc6547afd6a,1001_9a9387bc17ee773595e8bcc6547afd6a.JPG,Blue Parrotfish (Scarus coeruleus),TRUE,FALSE,,,
"1,002.00",5,5e08638b311db885556741a78e04e313,1002_5e08638b311db885556741a78e04e313.JPG,Black Grouper (Mycteroperca bonaci),TRUE,FALSE,,,
"1,003.00",5,3579a15790228af2366f0494494a7c8e,1003_3579a15790228af2366f0494494a7c8e.JPG,Blue Parrotfish (Scarus coeruleus),TRUE,FALSE,,,
"1,004.00",5,c648225b8c1f04325433cb15900a46f8,1004_c648225b8c1f04325433cb15900a46f8.JPG,Rainbow Parrotfish (Scarus guacamaia),TRUE,FALSE,,,
"1,005.00",5,38527e0c744cfc3ba347e17d49261a19,1005_38527e0c744cfc3ba347e17d49261a19.JPG,Unidentifiable (Cannot see),FALSE,FALSE,,,
"1,006.00",5,dcd3f489cd731b5c3ddaacdecc17cd72,1006_dcd3f489cd731b5c3ddaacdecc17cd72.JPG,Midnight Parrotfish (Scarus coelestinus),TRUE,FALSE,,somewhat curved,
"1,007.00",5,52429ef4fb02fcec92d06aaa1d9b64a4,1007_52429ef4fb02fcec92d06aaa1d9b64a4.JPG,Stoplight Parrotfish (Sparisoma viride),TRUE,FALSE,,?too top down?,
"1,008.00",5,680364b034502add3b172ec16d174f54,1008_680364b034502add3b172ec16d174f54.JPG,Unidentifiable (Cannot see),FALSE,FALSE,,,
"1,009.00",5,3c920a139a455071397cbdfdb1a5de91,1009_3c920a139a455071397cbdfdb1a5de91.JPG,Black Grouper (Mycteroperca bonaci),TRUE,FALSE,,,
"1,010.00",5,62606cc813d1c1c3e1d1be3c9019def5,1010_62606cc813d1c1c3e1d1be3c9019def5.JPG,Black Grouper (Mycteroperca bonaci),TRUE,FALSE,,Same as 1009 and better image,
"1,011.00",5,8a9ff4b0b50ae53017dcbcb5a4bfb85d,1011_8a9ff4b0b50ae53017dcbcb5a4bfb85d.JPG,Hogfish (Lachnolaimus maximus),TRUE,TRUE,,,
"1,012.00",5,067778fd834ea203400579fefbfe7b9f,1012_067778fd834ea203400579fefbfe7b9f.JPG,Midnight Parrotfish (Scarus coelestinus),TRUE,FALSE,,,
"1,013.00",5,109cc479e7ccb43dd9628164d1bccb27,1013_109cc479e7ccb43dd9628164d1bccb27.JPG,Unidentifiable (Cannot see),FALSE,FALSE,,,
"1,014.00",5,ffa18a7650e8bcfbbc36365e6df812a6,1014_ffa18a7650e8bcfbbc36365e6df812a6.JPG,Unidentifiable (Cannot see),FALSE,FALSE,,,
"1,015.00",5,6f09536cc29d8fa4603f2f785e15be9f,1015_6f09536cc29d8fa4603f2f785e15be9f.JPG,Black Grouper (Mycteroperca bonaci),TRUE,FALSE,,too top down?>,
"1,016.00",5,cce1a5d5eb834e2e4ec8ed05cd4fea1d,1016_cce1a5d5eb834e2e4ec8ed05cd4fea1d.JPG,Black Grouper (Mycteroperca bonaci),TRUE,FALSE,,,
"1,017.00",5,8821d2f8307e6ef5a247533c569b97ea,1017_8821d2f8307e6ef5a247533c569b97ea.JPG,Stoplight Parrotfish (Sparisoma viride),TRUE,TRUE,,,
"1,018.00",5,7c289e100b936c9e26ef9bebf2a6a45d,1018_7c289e100b936c9e26ef9bebf2a6a45d.JPG,Other (Identifiable but Nontarget),TRUE,FALSE,,,
"1,019.00",5,7af93076c3f0d4b5681366b8cb8d27c4,1019_7af93076c3f0d4b5681366b8cb8d27c4.JPG,Hogfish (Lachnolaimus maximus),FALSE,FALSE,,,
"1,020.00",5,8a2b4d73cdb4b3bd125cf39233a0b989,1020_8a2b4d73cdb4b3bd125cf39233a0b989.JPG,Blue Parrotfish (Scarus coeruleus),TRUE,FALSE,,,
"1,021.00",5,ff71991341efed165255254e8d04d96c,1021_ff71991341efed165255254e8d04d96c.JPG,Stoplight Parrotfish (Sparisoma viride),TRUE,FALSE,,,
"1,022.00",5,8eea7d813b593dd34141ca44d82eeed5,1022_8eea7d813b593dd34141ca44d82eeed5.JPG,Stoplight Parrotfish (Sparisoma viride),TRUE,FALSE,,,
"1,023.00",5,47bf7a5e8a7b9a9ef572121a3adf086a,1023_47bf7a5e8a7b9a9ef572121a3adf086a.JPG,Rainbow Parrotfish (Scarus guacamaia),FALSE,FALSE,,,
"1,024.00",5,103ccd1823c4c38753b961049de04183,1024_103ccd1823c4c38753b961049de04183.JPG,Other (Identifiable but Nontarget),TRUE,FALSE,,,
"1,025.00",5,0b37a3efb7979a0c4dbdc8f9dbba285d,1025_0b37a3efb7979a0c4dbdc8f9dbba285d.JPG,Stoplight Parrotfish (Sparisoma viride),FALSE,FALSE,,,
"1,026.00",5,c086ce5018334aa94321823a1bb4e59b,1026_c086ce5018334aa94321823a1bb4e59b.JPG,Midnight Parrotfish (Scarus coelestinus),TRUE,FALSE,,,
"1,027.00",5,1afb352f1ecf3466d3e5936855d0a864,1027_1afb352f1ecf3466d3e5936855d0a864.JPG,Slate,FALSE,FALSE,,,
"1,028.00",5,6b3e78cace2ae5da2d3dbf37ee09f878,1028_6b3e78cace2ae5da2d3dbf37ee09f878.JPG,Stoplight Parrotfish (Sparisoma viride),TRUE,FALSE,,,
"1,029.00",5,e78fe3ae3246ef38aa7a66fc8cffe597,1029_e78fe3ae3246ef38aa7a66fc8cffe597.JPG,Stoplight Parrotfish (Sparisoma viride),TRUE,FALSE,,,
"1,030.00",5,00b0cc3f67185b58e2a74ee5b9c52f2f,1030_00b0cc3f67185b58e2a74ee5b9c52f2f.JPG,Black Grouper (Mycteroperca bonaci),TRUE,FALSE,,,
"1,031.00",5,953d61021797e6776398ac19680d4466,1031_953d61021797e6776398ac19680d4466.JPG,Midnight Parrotfish (Scarus coelestinus),FALSE,FALSE,,,
"1,032.00",5,519555f3f06775ba20e9b1d4ab01e1f3,1032_519555f3f06775ba20e9b1d4ab01e1f3.JPG,Unidentifiable (Cannot see),FALSE,FALSE,,,
"1,033.00",5,36a1e1fb5b9532b3cb430f2bea60480b,1033_36a1e1fb5b9532b3cb430f2bea60480b.JPG,Stoplight Parrotfish (Sparisoma viride),TRUE,FALSE,,,
"1,034.00",5,7e70d8254d130f932746516521c34edb,1034_7e70d8254d130f932746516521c34edb.JPG,Stoplight Parrotfish (Sparisoma viride),FALSE,FALSE,,,
"1,035.00",5,d13822830106923d04a43ecf85ce967c,1035_d13822830106923d04a43ecf85ce967c.JPG,Midnight Parrotfish (Scarus coelestinus),TRUE,FALSE,,,
"1,036.00",5,f6bee455ea71347ae5a3cc5404bad936,1036_f6bee455ea71347ae5a3cc5404bad936.JPG,Rainbow Parrotfish (Scarus guacamaia),TRUE,FALSE,,,
"1,037.00",5,ab5bd0facc41830b95e92b92a84359c0,1037_ab5bd0facc41830b95e92b92a84359c0.JPG,Black Grouper (Mycteroperca bonaci),TRUE,FALSE,,,
"1,038.00",5,49d01477e4043dcddf08baef89354ad2,1038_49d01477e4043dcddf08baef89354ad2.JPG,Midnight Parrotfish (Scarus coelestinus),FALSE,FALSE,,,
"1,039.00",5,a6805a546a8525db4eda2d8edeaeb540,1039_a6805a546a8525db4eda2d8edeaeb540.JPG,Stoplight Parrotfish (Sparisoma viride),FALSE,FALSE,,,
"1,040.00",5,5115d79442f6283db23c16f26ccabaf6,1040_5115d79442f6283db23c16f26ccabaf6.JPG,Midnight Parrotfish (Scarus coelestinus),TRUE,FALSE,,,
"1,041.00",5,34b3253a445b6d3d3bfe0c4e401fac38,1041_34b3253a445b6d3d3bfe0c4e401fac38.JPG,Unidentifiable (Cannot see),FALSE,FALSE,,,
"1,042.00",5,b6212ccbb985af4699d2ed8ac4df72cc,1042_b6212ccbb985af4699d2ed8ac4df72cc.JPG,Blue Parrotfish (Scarus coeruleus),TRUE,FALSE,,,
"1,043.00",5,17979fbdab9c9715c666135e9ed8cb9e,1043_17979fbdab9c9715c666135e9ed8cb9e.JPG,Slate,FALSE,FALSE,,,
"1,044.00",5,c73336426e45981a31d8cd59ea5d6fd1,1044_c73336426e45981a31d8cd59ea5d6fd1.JPG,Midnight Parrotfish (Scarus coelestinus),TRUE,FALSE,,,
"1,045.00",5,bde8ec5bf9b8bd1839ec738e44895e80,1045_bde8ec5bf9b8bd1839ec738e44895e80.JPG,Stoplight Parrotfish (Sparisoma viride),FALSE,FALSE,,,
"1,046.00",5,bb92f61ae832e831130b87d6ff4f3b93,1046_bb92f61ae832e831130b87d6ff4f3b93.JPG,Rainbow Parrotfish (Scarus guacamaia),TRUE,FALSE,,,
"1,047.00",5,edf56bef50d28f5002a2302db623bbaa,1047_edf56bef50d28f5002a2302db623bbaa.JPG,Stoplight Parrotfish (Sparisoma viride),FALSE,FALSE,,,
"1,048.00",5,36d0d73a651dd61cd11ece246bfc3b25,1048_36d0d73a651dd61cd11ece246bfc3b25.JPG,Midnight Parrotfish (Scarus coelestinus),TRUE,FALSE,,,
"1,049.00",5,e98863b3cacdd5e534f89ea000cee1b7,1049_e98863b3cacdd5e534f89ea000cee1b7.JPG,Slate,FALSE,FALSE,,,
"1,050.00",5,a10e6d1f43fbc65359a1db46f2233170,1050_a10e6d1f43fbc65359a1db46f2233170.JPG,Rainbow Parrotfish (Scarus guacamaia),TRUE,FALSE,,,
"1,051.00",5,0c44001bd012ef740ec3206d65b0c761,1051_0c44001bd012ef740ec3206d65b0c761.JPG,Unidentifiable (Cannot see),FALSE,FALSE,,,
"1,052.00",5,93941d0929dfed2c9437b24ffaa8a070,1052_93941d0929dfed2c9437b24ffaa8a070.JPG,Rainbow Parrotfish (Scarus guacamaia),FALSE,FALSE,,,
"1,053.00",5,e972e5d820f2b3460f06486214b7407e,1053_e972e5d820f2b3460f06486214b7407e.JPG,Stoplight Parrotfish (Sparisoma viride),FALSE,FALSE,,,
"1,054.00",5,2a5b6163db3df02d5c5010dce1449778,1054_2a5b6163db3df02d5c5010dce1449778.JPG,Rainbow Parrotfish (Scarus guacamaia),FALSE,FALSE,,,
"1,055.00",5,bdb52f3e223fcb3ebc09d2a23b81414c,1055_bdb52f3e223fcb3ebc09d2a23b81414c.JPG,Blue Parrotfish (Scarus coeruleus),TRUE,FALSE,,,
"1,056.00",5,d91ae1cd3c5722aeb8990b4113cf6345,1056_d91ae1cd3c5722aeb8990b4113cf6345.JPG,Slate,FALSE,FALSE,,,
"1,057.00",5,f0d165208906b08a75a4e8b5a0e5b3de,1057_f0d165208906b08a75a4e8b5a0e5b3de.JPG,Rainbow Parrotfish (Scarus guacamaia),TRUE,FALSE,,,
"1,058.00",5,7b3e128ebba1bbb8eafb1937821aa8f7,1058_7b3e128ebba1bbb8eafb1937821aa8f7.JPG,Midnight Parrotfish (Scarus coelestinus),TRUE,FALSE,,,
"1,059.00",5,c06a96c0adcda25bf21984a413c113f0,1059_c06a96c0adcda25bf21984a413c113f0.JPG,Stoplight Parrotfish (Sparisoma viride),TRUE,FALSE,,,
"1,060.00",5,11e8e7ddd1894edb42d9f94f9f64fc40,1060_11e8e7ddd1894edb42d9f94f9f64fc40.JPG,Black Grouper (Mycteroperca bonaci),TRUE,TRUE,,,
"1,061.00",5,566484310ce7a4e7d13adcc4dd2ebf26,1061_566484310ce7a4e7d13adcc4dd2ebf26.JPG,Rainbow Parrotfish (Scarus guacamaia),TRUE,FALSE,,,
"1,062.00",5,e45433deb366779e230825b3dd92d817,1062_e45433deb366779e230825b3dd92d817.JPG,Unidentifiable (Cannot see),FALSE,FALSE,,,
"1,063.00",5,5628ed173b81592af06438986c2181ba,1063_5628ed173b81592af06438986c2181ba.JPG,Stoplight Parrotfish (Sparisoma viride),FALSE,FALSE,,,
"1,064.00",5,18675c2f3077c1df891e8600290bcd98,1064_18675c2f3077c1df891e8600290bcd98.JPG,Blue Parrotfish (Scarus coeruleus),TRUE,FALSE,,,
"1,065.00",5,53d83e84069ccdf4c6eb4dbab2295ec7,1065_53d83e84069ccdf4c6eb4dbab2295ec7.JPG,Rainbow Parrotfish (Scarus guacamaia),TRUE,FALSE,,,
"1,066.00",5,209be08e2df313ec64171db6963e052c,1066_209be08e2df313ec64171db6963e052c.JPG,Midnight Parrotfish (Scarus coelestinus),TRUE,FALSE,,,
"1,067.00",5,db2b914488b5ec0a83f387cc96ba40c2,1067_db2b914488b5ec0a83f387cc96ba40c2.JPG,Unidentifiable (Cannot see),FALSE,FALSE,,,
"1,068.00",5,b081152d4d8542c739907eb0728e7d10,1068_b081152d4d8542c739907eb0728e7d10.JPG,Rainbow Parrotfish (Scarus guacamaia),TRUE,FALSE,,,
"1,069.00",5,99b3412665757ab6c73d185f84596815,1069_99b3412665757ab6c73d185f84596815.JPG,Grey Snapper (Lutjanus griseus),TRUE,FALSE,,,
"1,070.00",5,165583b3c56c9892d2fe04502f279ef2,1070_165583b3c56c9892d2fe04502f279ef2.JPG,Midnight Parrotfish (Scarus coelestinus),TRUE,FALSE,,,
"1,071.00",5,1f16c613e84868ab7215ee8c76ee7fbe,1071_1f16c613e84868ab7215ee8c76ee7fbe.JPG,Rainbow Parrotfish (Scarus guacamaia),TRUE,FALSE,,Can you measure these top down?,
"1,072.00",5,985f8566a84700a7368a9b8cfa856639,1072_985f8566a84700a7368a9b8cfa856639.JPG,Stoplight Parrotfish (Sparisoma viride),TRUE,FALSE,,,
"1,073.00",5,8b9d50f4cc50c02baed68aea60b512c3,1073_8b9d50f4cc50c02baed68aea60b512c3.JPG,Slate,FALSE,FALSE,,,
"1,074.00",5,2568d2056555d2bf28c6c4d9796fe0b3,1074_2568d2056555d2bf28c6c4d9796fe0b3.JPG,Rainbow Parrotfish (Scarus guacamaia),TRUE,FALSE,,curved slightly,
"1,075.00",5,1e7e2ae16d6baefac8168940a242d647,1075_1e7e2ae16d6baefac8168940a242d647.JPG,Slate,FALSE,FALSE,,,
"1,076.00",5,c839b2386a89fb279962ae2a1ee7a5e6,1076_c839b2386a89fb279962ae2a1ee7a5e6.JPG,Unidentifiable (Cannot see),FALSE,FALSE,,,
"1,077.00",5,7a9694d1be386f88a8107505d89538f9,1077_7a9694d1be386f88a8107505d89538f9.JPG,Unidentifiable (Cannot see),FALSE,FALSE,,,
"1,078.00",5,c673d2487dff90e07c1d055fefab6984,1078_c673d2487dff90e07c1d055fefab6984.JPG,Stoplight Parrotfish (Sparisoma viride),FALSE,FALSE,,,
